shape	 4000	 5300	 9	 -0.1961153	 0.0114430	 -0.0004932	 0.0007430	 2706000	 24.5	 0.0002131	 0.0000143
both	 4000	 5300	 9	 -0.2065081	 0.0074292	 0.0007429	 0.0004720	 3292000	 24.5	 0.0001503	 0.0000097
none	 4000	 5300	 9	 0.1211333	 0.3621057	 -0.0260728	 0.0240705	 1353000	 25.5	 0.0096682	 0.0005651
shape	 4000	 5300	 9	 -0.9101916	 0.2868080	 -0.3211180	 0.0194820	 2706000	 25.5	 0.0065853	 0.0004504
both	 4000	 5300	 9	 -1.8307585	 0.2241372	 -0.2373922	 0.0141155	 3292000	 25.5	 0.0038554	 0.0002524
none	 4000	 5300	 9	 -0.0209639	 0.0087641	 0.0006682	 0.0005033	 1353000	 26.5	 0.0001726	 0.0000099
shape	 4000	 5300	 9	 -0.0199811	 0.0023786	 0.0007651	 0.0001645	 2706000	 26.5	 0.0000550	 0.0000036
both	 4000	 5300	 9	 -0.0238931	 0.0017825	 0.0009877	 0.0001060	 3292000	 26.5	 0.0000356	 0.0000021
none	 4000	 5300	 10	 0.0893174	 0.0392264	 0.0098206	 0.0021887	 1488300	 20.5	 0.0007428	 0.0000413
shape	 4000	 5300	 10	 0.0264128	 0.0088405	 0.0008884	 0.0004810	 2976600	 20.5	 0.0001785	 0.0000094
both	 4000	 5300	 10	 0.0354528	 0.0063669	 0.0013537	 0.0003183	 3621200	 20.5	 0.0001359	 0.0000066
none	 4000	 5300	 10	 -0.0040722	 0.0215819	 -0.0001819	 0.0013169	 1488300	 21.5	 0.0004531	 0.0000280
shape	 4000	 5300	 10	 0.0295822	 0.0061589	 0.0013653	 0.0003759	 2976600	 21.5	 0.0001469	 0.0000084
