none	 4000	 5300	 8	 -0.0132262	 1.3411026	 -0.0347723	 0.0187410	 1217700	 25.5	 0.0346637	 0.0004795
shape	 4000	 5300	 8	 0.7074947	 1.4964200	 -0.2702546	 0.0180644	 2435400	 25.5	 0.0310556	 0.0004156
both	 4000	 5300	 8	 -2.8002959	 0.9843303	 -0.1948187	 0.0122870	 2962800	 25.5	 0.0192916	 0.0002564
none	 4000	 5300	 8	 0.0612184	 0.0339300	 0.0011279	 0.0004999	 1217700	 26.5	 0.0006738	 0.0000101
shape	 4000	 5300	 8	 -0.0220953	 0.0129698	 0.0005464	 0.0001621	 2435400	 26.5	 0.0002696	 0.0000032
both	 4000	 5300	 8	 -0.0279661	 0.0072616	 0.0008278	 0.0000959	 2962800	 26.5	 0.0001473	 0.0000020
none	 4000	 5300	 9	 -0.0586005	 0.1715248	 -0.0007016	 0.0022110	 1353000	 20.5	 0.0036590	 0.0000473
shape	 4000	 5300	 9	 0.0166768	 0.0446151	 0.0009274	 0.0004984	 2706000	 20.5	 0.0009239	 0.0000095
both	 4000	 5300	 9	 0.0581780	 0.0259753	 0.0008564	 0.0003062	 3292000	 20.5	 0.0004559	 0.0000056
none	 4000	 5300	 9	 0.2800156	 0.1241006	 0.0038170	 0.0014290	 1353000	 21.5	 0.0024604	 0.0000303
shape	 4000	 5300	 9	 0.0871904	 0.0343491	 0.0012091	 0.0003810	 2706000	 21.5	 0.0006900	 0.0000081
both	 4000	 5300	 9	 0.0592163	 0.0203588	 0.0014785	 0.0002379	 3292000	 21.5	 0.0003952	 0.0000047
none	 4000	 5300	 9	 0.0912358	 0.0787616	 0.0007652	 0.0009625	 1353000	 22.5	 0.0015502	 0.0000203
shape	 4000	 5300	 9	 0.0659693	 0.0301079	 0.0007176	 0.0003259	 2706000	 22.5	 0.0006270	 0.0000072
both	 4000	 5300	 9	 0.0233832	 0.0159956	 0.0010054	 0.0001894	 3292000	 22.5	 0.0003592	 0.0000040
none	 4000	 5300	 9	 0.0414854	 0.0641915	 -0.0001799	 0.0007193	 1353000	 23.5	 0.0012064	 0.0000135
